,ssl_acc,slk_acc,n-qubit,number1
0,0.9549999833106995,0.9850000143051147,4.0,30.0
1,0.9524999856948853,0.9915000200271606,5.0,30.0
2,0.9265000224113464,0.9825000166893005,6.0,30.0
3,0.8210894465446472,0.9630184769630432,7.0,30.0
4,0.8914999961853027,0.9359999895095825,8.0,30.0
5,0.9190000295639038,0.9225000143051147,9.0,30.0
6,0.7649999856948853,0.7235000133514404,10.0,30.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
