,ssl_acc,slk_acc,n-qubit,number1
0,0.9944999814033508,0.9854999780654907,4.0,30.0
1,0.921500027179718,0.9394999742507935,5.0,30.0
2,0.9599999785423279,0.9764999747276306,6.0,30.0
3,0.972000002861023,0.9869999885559082,7.0,30.0
4,0.9835000038146973,0.9980000257492065,8.0,30.0
5,0.9555000066757202,0.9399999976158142,9.0,30.0
6,0.9460269808769226,0.9305347204208374,10.0,30.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
