,b2_sll,b2_sl,ssl_acc,sl_acc,n,number1
0,0.47040000000000004,0.4662,0.9960359930992126,0.9994643330574036,5.0,100.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
