,ssl_acc,slk_acc,n-qubit,number1
0,0.9950000047683716,0.9965000152587891,4.0,30.0
1,0.9779999852180481,0.9810000061988831,5.0,30.0
2,0.9509999752044678,0.972000002861023,6.0,30.0
3,0.8990504741668701,0.9580209851264954,7.0,30.0
4,0.7990000247955322,0.9169999957084656,8.0,30.0
5,0.5755000114440918,0.8295000195503235,9.0,30.0
6,0.5,0.5630000233650208,10.0,30.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
