0.1060065437	0.1618811347	0.0592950453
0.1060065437	0.0558745910	0.0650789047
-0.1060065437	0.1618811347	-0.0592950453
0.0670751693	0.1253829712	0.0375186764
0.0670751693	0.0583078019	0.0411783877
-0.0670751693	0.1253829712	-0.0375186764
0.1747951972	0.2263704974	0.0977721637
0.1747951972	0.0515753002	0.1073092244
-0.1747951972	0.2263704974	-0.0977721637
0.0988263088	0.1551496645	0.0552787616
0.0988263088	0.0563233557	0.0606708578
-0.0988263088	0.1551496645	-0.0552787616
0.0154217233	0.0769578656	0.0086261824
0.0154217233	0.0615361423	0.0094676123
-0.0154217233	0.0769578656	-0.0086261824
0.1308512491	0.1851730460	0.0731919981
0.1308512491	0.0543217969	0.0803314180
-0.1308512491	0.1851730460	-0.0731919981
0.0931519672	0.1498299693	0.0521048034
0.0931519672	0.0566780020	0.0571872999
-0.0931519672	0.1498299693	-0.0521048034
0.1433007745	0.1968444761	0.0801556736
0.1433007745	0.0535437016	0.0879743564
-0.1433007745	0.1968444761	-0.0801556736
0.0697788047	0.1279176294	0.0390309621
0.0697788047	0.0581388247	0.0428381874
-0.0697788047	0.1279176294	-0.0390309621
0.1033731142	0.1594122945	0.0578220294
0.1033731142	0.0560391804	0.0634622054
-0.1033731142	0.1594122945	-0.0578220294
0.0887748795	0.1457264496	0.0496564676
0.0887748795	0.0569515700	0.0545001443
-0.0887748795	0.1457264496	-0.0496564676
0.0767878706	0.1344886287	0.0429515019
0.0767878706	0.0577007581	0.0471411513
-0.0767878706	0.1344886287	-0.0429515019
0.0554861636	0.1145182784	0.0310363348
0.0554861636	0.0590321148	0.0340637345
-0.0554861636	0.1145182784	-0.0310363348
0.0068529021	0.0689245957	0.0038331892
0.0068529021	0.0620716936	0.0042070927
-0.0068529021	0.0689245957	-0.0038331892
0.1210240340	0.1759600318	0.0676951189
0.1210240340	0.0549359979	0.0742983528
-0.1210240340	0.1759600318	-0.0676951189
0.0077826678	0.0697962511	0.0043532562
0.0077826678	0.0620135833	0.0047778890
-0.0077826678	0.0697962511	-0.0043532562
0.0224374894	0.0835351463	0.0125504700
0.0224374894	0.0610976569	0.0137746896
-0.0224374894	0.0835351463	-0.0125504700
0.0081108543	0.0701039259	0.0045368282
0.0081108543	0.0619930716	0.0049793673
-0.0081108543	0.0701039259	-0.0045368282
0.1124756081	0.1679458826	0.0629135339
0.1124756081	0.0554702745	0.0690503541
-0.1124756081	0.1679458826	-0.0629135339
0.0053346147	0.0675012012	0.0029839311
0.0053346147	0.0621665866	0.0032749948
-0.0053346147	0.0675012012	-0.0029839311
0.1284985149	0.1829673578	0.0718759899
0.1284985149	0.0544688428	0.0788870415
-0.1284985149	0.1829673578	-0.0718759899
0.1374165678	0.1913280323	0.0768643268
0.1374165678	0.0539114645	0.0843619593
-0.1374165678	0.1913280323	-0.0768643268
0.0279615239	0.0887139286	0.0156403536
0.0279615239	0.0607524048	0.0171659719
-0.0279615239	0.0887139286	-0.0156403536
0.1003026731	0.1565337560	0.0561045700
0.1003026731	0.0562310829	0.0615772185
-0.1003026731	0.1565337560	-0.0561045700
0.0330920944	0.0935238385	0.0185101520
0.0330920944	0.0604317441	0.0203157011
-0.0330920944	0.0935238385	-0.0185101520
0.1425785292	0.1961673711	0.0797516838
0.1425785292	0.0535888419	0.0875309598
-0.1425785292	0.1961673711	-0.0797516838
0.0612437713	0.1199160356	0.0342568682
0.0612437713	0.0586722643	0.0375984106
-0.0612437713	0.1199160356	-0.0342568682
0.1723377668	0.2240666564	0.0963975934
0.1723377668	0.0517288896	0.1058005734
-0.1723377668	0.2240666564	-0.0963975934
0.0476848097	0.1072045091	0.0266726265
0.0476848097	0.0595196994	0.0292743738
-0.0476848097	0.1072045091	-0.0266726265
0.0455600702	0.1052125659	0.0254841478
0.0455600702	0.0596524956	0.0279699665
-0.0455600702	0.1052125659	-0.0254841478
0.1565098990	0.2092280303	0.0875442330
0.1565098990	0.0527181313	0.0960836233
-0.1565098990	0.2092280303	-0.0875442330
0.0196735593	0.0809439619	0.0110044583
0.0196735593	0.0612704025	0.0120778741
-0.0196735593	0.0809439619	-0.0110044583
0.1129580588	0.1683981802	0.0631833940
0.1129580588	0.0554401213	0.0693465374
-0.1129580588	0.1683981802	-0.0631833940
0.0354166090	0.0957030709	0.0198103755
0.0354166090	0.0602864619	0.0217427532
-0.0354166090	0.0957030709	-0.0198103755
0.0739595899	0.1318371156	0.0413694955
0.0739595899	0.0578775256	0.0454048301
-0.0739595899	0.1318371156	-0.0413694955
0.1175959452	0.1727461987	0.0657776083
0.1175959452	0.0551502534	0.0721938010
-0.1175959452	0.1727461987	-0.0657776083
0.0478478197	0.1073573310	0.0267638067
0.0478478197	0.0595095113	0.0293744480
-0.0478478197	0.1073573310	-0.0267638067
0.0768038344	0.1345035948	0.0429604314
0.0768038344	0.0576997603	0.0471509517
-0.0768038344	0.1345035948	-0.0429604314
0.1067580361	0.1625856588	0.0597153946
0.1067580361	0.0558276227	0.0655402565
-0.1067580361	0.1625856588	-0.0597153946
0.0178011327	0.0791885619	0.0099571114
0.0178011327	0.0613874292	0.0109283651
-0.0178011327	0.0791885619	-0.0099571114
0.0353732566	0.0956624281	0.0197861262
