0.0372216116	0.0973952609	0.0208200086	-0.0318563410
0.0372216116	0.0601736493	0.0228508697	0.0323090237
0.0757368514	0.1335032981	0.0423636115	-0.0648198415
0.0757368514	0.0577664468	0.0464959158	0.0657409398
0.0584433293	0.1172906212	0.0326904334	-0.0500190762
0.0584433293	0.0588472919	0.0358791800	0.0507298537
0.1148742951	0.1701946517	0.0642552459	-0.0983158590
0.1148742951	0.0553203566	0.0705229418	0.0997129401
0.0116898486	0.0734592331	0.0065387482	-0.0100048275
0.0116898486	0.0617693845	0.0071765621	0.0101469974
0.1123269528	0.1678065183	0.0628303832	-0.0961357008
0.1123269528	0.0554795654	0.0689590926	0.0975018015
0.0197883790	0.0810516053	0.0110686830	-0.0169360037
0.0197883790	0.0612632263	0.0121483636	0.0171766665
0.0696793194	0.1278243620	0.0389753147	-0.0596354662
0.0696793194	0.0581450425	0.0427771120	0.0604828939
0.0725880179	0.1305512668	0.0406023030	-0.0621248934
0.0725880179	0.0579632489	0.0445628028	0.0630076961
0.0152105910	0.0767599291	0.0085080850	-0.0130180761
0.0152105910	0.0615493381	0.0093379953	0.0132030647
0.0799198947	0.1374249013	0.0447034081	-0.0683999244
0.0799198947	0.0575050066	0.0490639449	0.0693718962
0.0322383871	0.0927234879	0.0180326286	-0.0275914183
0.0322383871	0.0604851008	0.0197915983	0.0279834959
0.0660789500	0.1244490157	0.0369614384	-0.0565540683
0.0660789500	0.0583700656	0.0405667947	0.0573577089
0.1128051432	0.1682548217	0.0630978602	-0.0965449628
0.1128051432	0.0554496786	0.0692526604	0.0979168792
0.0473115505	0.1068545786	0.0264638430	-0.0404918761
0.0473115505	0.0595430281	0.0290452247	0.0410672709
0.0071599653	0.0692124675	0.0040049458	-0.0061278995
0.0071599653	0.0620525022	0.0043956032	0.0062149778
0.0148002329	0.0763752184	0.0082785501	-0.0126668687
0.0148002329	0.0615749854	0.0090860707	0.0128468666
0.0529649337	0.1121546253	0.0296260781	-0.0453303583
0.0529649337	0.0591896916	0.0325159160	0.0459745085
0.0710295355	0.1290901895	0.0397305617	-0.0607910568
0.0710295355	0.0580606540	0.0436060286	0.0616549055
0.0965803364	0.1530440654	0.0540224710	-0.0826588641
0.0965803364	0.0564637290	0.0592920238	0.0838334572
0.1049981367	0.1609357532	0.0587309902	-0.0898632893
0.1049981367	0.0559376165	0.0644598296	0.0911402582
0.0603353537	0.1190643941	0.0337487423	-0.0516383767
0.0603353537	0.0587290404	0.0370407203	0.0523721647
0.1039057247	0.1599116169	0.0581199466	-0.0889283418
0.1039057247	0.0560058922	0.0637891825	0.0901920250
0.0529077216	0.1121009890	0.0295940764	-0.0452813929
0.0529077216	0.0591932674	0.0324807927	0.0459248474
0.0247612636	0.0857136846	0.0138502794	-0.0211920769
0.0247612636	0.0609524210	0.0152012872	0.0214932191
0.1111440687	0.1666975644	0.0621687337	-0.0951233222
0.1111440687	0.0555534957	0.0682329034	0.0964750369
0.0846616312	0.1418702793	0.0473557111	-0.0724581683
0.0846616312	0.0572086480	0.0519749635	0.0734878082
0.0618034984	0.1204407797	0.0345699530	-0.0528948972
0.0618034984	0.0586372814	0.0379420349	0.0536465405
0.0425651922	0.1024048677	0.0238089548	-0.0364296768
0.0425651922	0.0598396755	0.0261313688	0.0369473472
0.0212164297	0.0823904029	0.0118674670	-0.0181582095
0.0212164297	0.0611739731	0.0130250639	0.0184162400
0.0813408505	0.1387570474	0.0454982235	-0.0696160580
0.0813408505	0.0574161968	0.0499362896	0.0706053112
0.0921939673	0.1489318443	0.0515689435	-0.0789047635
0.0921939673	0.0567378770	0.0565991702	0.0800260104
0.0111642567	0.0729664907	0.0062447570	-0.0095549965
0.0111642567	0.0618022340	0.0068538939	0.0096907743
0.0775673989	0.1352194365	0.0433875332	-0.0663865267
0.0775673989	0.0576520376	0.0476197147	0.0673298878
0.0679873862	0.1262381746	0.0380289273	-0.0581874150
0.0679873862	0.0582507884	0.0417384104	0.0590142656
0.0629299480	0.1214968262	0.0352000356	-0.0538589759
0.0629299480	0.0585668783	0.0386335781	0.0546243189
0.1107889829	0.1663646715	0.0619701156	-0.0948194199
0.1107889829	0.0555756886	0.0680149113	0.0961668161
0.0771544466	0.1348322937	0.0431565472	-0.0660330989
0.0771544466	0.0576778471	0.0473661974	0.0669714378
0.0706262493	0.1287121087	0.0395049825	-0.0604459018
0.0706262493	0.0580858594	0.0433584455	0.0613048459
0.0606622223	0.1193708334	0.0339315772	-0.0519181292
0.0606622223	0.0587086111	0.0372413895	0.0526558925
0.0574650161	0.1163734526	0.0321432113	-0.0491817809
0.0574650161	0.0589084365	0.0352785798	0.0498806604
0.0365209558	0.0967383961	0.0204280949	-0.0312566805
0.0365209558	0.0602174403	0.0224207273	0.0317008420
0.0173218486	0.0787392331	0.0096890226	-0.0148250087
0.0173218486	0.0614173845	0.0106341259	0.0150356740
0.0140665183	0.0756873609	0.0078681449	-0.0120389146
0.0140665183	0.0616208426	0.0086356330	0.0122099892
0.0502617421	0.1096203833	0.0281140407	-0.0430168155
0.0502617421	0.0593586411	0.0308563888	0.0436280900
0.0946921117	0.1512738547	0.0529662873	-0.0810428155
0.0946921117	0.0565817430	0.0581328161	0.0821944443
0.0958387308	0.1523488102	0.0536076519	-0.0820241564
0.0958387308	0.0565100793	0.0588367417	0.0831897303
0.0753434656	0.1331344990	0.0421435701	-0.0644831599
0.0753434656	0.0577910334	0.0462544108	0.0653994740
0.0961490950	0.1526397766	0.0537812549	-0.0822897835
0.0961490950	0.0564906816	0.0590272787	0.0834591319
0.0626982845	0.1212796417	0.0350704541	-0.0536607053
0.0626982845	0.0585813572	0.0384913567	0.0544232309
0.0970348635	0.1534701846	0.0542767119	-0.0830478738
0.0970348635	0.0564353210	0.0595710644	0.0842279948
0.0880366122	0.1450343239	0.0492435158	-0.0753466661
0.0880366122	0.0569977117	0.0540469116	0.0764173519
0.0621413722	0.1207575364	0.0347589437	-0.0531840686
0.0621413722	0.0586161642	0.0381494604	0.0539398211
0.0915799537	0.1483562066	0.0512254934	-0.0783792563
0.0915799537	0.0567762529	0.0562222187	0.0794930356
0.0237247775	0.0847419789	0.0132705181	-0.0203049941
0.0237247775	0.0610172014	0.0145649738	0.0205935307
0.0404024216	0.1003772703	0.0225992032	-0.0345786565
0.0404024216	0.0599748486	0.0248036136	0.0350700236
0.0286432652	0.0893530611	0.0160216874	-0.0245145115
0.0286432652	0.0607097959	0.0175845024	0.0248628658
0.0343654376	0.0947175977	0.0192223999	-0.0294118672
0.0343654376	0.0603521602	0.0210974244	0.0298298137
0.0980495307	0.1544214350	0.0548442687	-0.0839162828
0.0980495307	0.0563719043	0.0601939828	0.0851087440
0.1014425446	0.1576023856	0.0567421602	-0.0868202143
0.1014425446	0.0561598410	0.0622770017	0.0880539407
0.1073404722	0.1631316927	0.0600411819	-0.0918679912
0.1073404722	0.0557912205	0.0658978222	0.0931734473
0.0763479144	0.1340761697	0.0427054113	-0.0653428235
0.0763479144	0.0577282554	0.0468710560	0.0662713534
0.0945462755	0.1511371333	0.0528847135	-0.0809180007
0.0945462755	0.0565908578	0.0580432853	0.0820678559
0.0028681277	0.0651888697	0.0016042949	-0.0024547044
0.0028681277	0.0623207420	0.0017607838	0.0024895860
0.0176631594	0.0790592119	0.0098799357	-0.0151171216
0.0176631594	0.0613960525	0.0108436614	0.0153319379
0.0095242851	0.0714290173	0.0053274345	-0.0081514169
0.0095242851	0.0619047322	0.0058470923	0.0082672496
0.0707142500	0.1287946093	0.0395542059	-0.0605212178
0.0707142500	0.0580803594	0.0434124704	0.0613812321
0.0251290104	0.0860584472	0.0140559795	-0.0215068153
0.0251290104	0.0609294369	0.0154270521	0.0218124299
0.0422766724	0.1021343804	0.0236475704	-0.0361827453
0.0422766724	0.0598577080	0.0259542425	0.0366969068
0.0081763561	0.0701653339	0.0045734668	-0.0069977838
0.0081763561	0.0619889777	0.0050195798	0.0070972232
0.0530449538	0.1122296442	0.0296708376	-0.0453988440
0.0530449538	0.0591846904	0.0325650415	0.0460439674
0.1077660911	0.1635307104	0.0602792529	-0.0922322597
0.1077660911	0.0557646193	0.0661591156	0.0935428920
0.0229133659	0.0839812805	0.0128166528	-0.0196105425
0.0229133659	0.0610679146	0.0140668369	0.0198892109
0.0814627691	0.1388713460	0.0455664190	-0.0697204028
0.0814627691	0.0574085769	0.0500111371	0.0707111387
0.0727285551	0.1306830204	0.0406809129	-0.0622451730
0.0727285551	0.0579544653	0.0446490806	0.0631296850
0.0934682417	0.1501264766	0.0522817124	-0.0799953590
0.0934682417	0.0566582349	0.0573814652	0.0811321033
0.0963944957	0.1528698398	0.0539185204	-0.0824998112
0.0963944957	0.0564753440	0.0591779336	0.0836721441
0.0362429596	0.0964777746	0.0202725969	-0.0310187558
0.0362429596	0.0602348150	0.0222500615	0.0314595363
0.0741591366	0.1320241905	0.0414811125	-0.0634695448
0.0741591366	0.0578650540	0.0455273346	0.0643714552
0.0878104893	0.1448223337	0.0491170334	-0.0751531374
0.0878104893	0.0570118444	0.0539080916	0.0762210732
0.0271368496	0.0879407965	0.0151790698	-0.0232252366
0.0271368496	0.0608039469	0.0166596928	0.0235552702
0.1056220477	0.1615206697	0.0590799764	-0.0903972672
0.1056220477	0.0558986220	0.0648428572	0.0916818240
0.1168806415	0.1720756015	0.0653775012	-0.1000330027
0.1168806415	0.0551949599	0.0717546660	0.1014544846
0.0183731837	0.0797248597	0.0102770897	-0.0157248002
0.0183731837	0.0613516760	0.0112795553	0.0159482516
0.0662464682	0.1246060639	0.0370551402	-0.0566974398
0.0662464682	0.0583595957	0.0406696364	0.0575031177
0.0007760932	0.0632275873	0.0004341098	-0.0006642240
0.0007760932	0.0624514942	0.0004764545	0.0006736627
0.0948345272	0.1514073693	0.0530459479	-0.0811647027
0.0948345272	0.0565728420	0.0582202471	0.0823180636
0.1144563613	0.1698028387	0.0640214735	-0.0979581679
0.1144563613	0.0553464774	0.0702663664	0.0993501661
0.0766242081	0.1343351951	0.0428599569	-0.0655792911
