0.1574564069	0.2627743561	0.0806737859
-0.1574564069	0.1053179491	-0.0892856799
0.1574564069	0.2627743561	0.0806737859
0.1961400600	0.2966225525	0.1004936003
-0.1961400600	0.1004824925	-0.1112212513
0.1961400600	0.2966225525	0.1004936003
0.1125276490	0.2234616929	0.0576542527
-0.1125276490	0.1109340439	-0.0638088208
0.1125276490	0.2234616929	0.0576542527
0.1343630843	0.2425676988	0.0688417761
-0.1343630843	0.1082046145	-0.0761906077
0.1343630843	0.2425676988	0.0688417761
0.1678208280	0.2718432245	0.0859840626
-0.1678208280	0.1040223965	-0.0951628264
0.1678208280	0.2718432245	0.0859840626
0.1593813195	0.2644586546	0.0816600271
-0.1593813195	0.1050773351	-0.0903772018
0.1593813195	0.2644586546	0.0816600271
0.2021513844	0.3018824614	0.1035735403
-0.2021513844	0.0997310769	-0.1146299738
0.2021513844	0.3018824614	0.1035735403
0.1137723082	0.2245507696	0.0582919617
-0.1137723082	0.1107784615	-0.0645146049
0.1137723082	0.2245507696	0.0582919617
0.1326889178	0.2411028031	0.0679840062
-0.1326889178	0.1084138853	-0.0752412713
0.1326889178	0.2411028031	0.0679840062
0.1938978155	0.2946605885	0.0993447721
-0.1938978155	0.1007627731	-0.1099497862
0.1938978155	0.2946605885	0.0993447721
0.1936512580	0.2944448507	0.0992184468
-0.1936512580	0.1007935928	-0.1098099758
0.1936512580	0.2944448507	0.0992184468
0.2206312093	0.3180523081	0.1130417955
-0.2206312093	0.0974210988	-0.1251089613
0.2206312093	0.3180523081	0.1130417955
0.2165971524	0.3145225083	0.1109749209
-0.2165971524	0.0979253560	-0.1228214487
0.2165971524	0.3145225083	0.1109749209
0.1612413686	0.2660861975	0.0826130350
-0.1612413686	0.1048448289	-0.0914319430
0.1612413686	0.2660861975	0.0826130350
0.1642776386	0.2687429338	0.0841686872
-0.1642776386	0.1044652952	-0.0931536604
0.1642776386	0.2687429338	0.0841686872
