0.0001787371	0.0021315130	0.0001029164
-0.0001787371	0.0019527759	-0.0001073594
0.0001787371	0.0021315130	0.0001029164
0.0003242624	0.0022767540	0.0001867094
-0.0003242624	0.0019524917	-0.0001947698
0.0003242624	0.0022767540	0.0001867094
0.0034567564	0.0054031299	0.0019903908
-0.0034567564	0.0019463735	-0.0020763182
0.0034567564	0.0054031299	0.0019903908
0.0015195826	0.0034697397	0.0008749715
-0.0015195826	0.0019501571	-0.0009127450
0.0015195826	0.0034697397	0.0008749715
0.0007848489	0.0027364410	0.0004519138
-0.0007848489	0.0019515921	-0.0004714234
0.0007848489	0.0027364410	0.0004519138
0.0019812439	0.0039304993	0.0011407948
-0.0019812439	0.0019492554	-0.0011900442
0.0019812439	0.0039304993	0.0011407948
0.0014853004	0.0034355244	0.0008552319
-0.0014853004	0.0019502240	-0.0008921532
0.0014853004	0.0034355244	0.0008552319
0.0002779915	0.0022305735	0.0001600667
-0.0002779915	0.0019525820	-0.0001669770
0.0002779915	0.0022305735	0.0001600667
0.0030984384	0.0050455118	0.0017840723
-0.0030984384	0.0019470734	-0.0018610927
0.0030984384	0.0050455118	0.0017840723
0.0028515935	0.0047991490	0.0016419397
-0.0028515935	0.0019475555	-0.0017128241
0.0028515935	0.0047991490	0.0016419397
0.0058353240	0.0077770519	0.0033599635
-0.0058353240	0.0019417279	-0.0035050169
0.0058353240	0.0077770519	0.0033599635
0.0012135419	0.0031642967	0.0006987541
-0.0012135419	0.0019507548	-0.0007289201
0.0012135419	0.0031642967	0.0006987541
0.0016810543	0.0036308960	0.0009679464
-0.0016810543	0.0019498417	-0.0010097338
0.0016810543	0.0036308960	0.0009679464
0.0057649251	0.0077067905	0.0033194280
-0.0057649251	0.0019418654	-0.0034627315
0.0057649251	0.0077067905	0.0033194280
0.0051870793	0.0071300733	0.0029867059
-0.0051870793	0.0019429940	-0.0031156454
0.0051870793	0.0071300733	0.0029867059
0.0001601517	0.0021129639	0.0000922149
-0.0001601517	0.0019528122	-0.0000961959
0.0001601517	0.0021129639	0.0000922149
0.0008379473	0.0027894357	0.0004824877
-0.0008379473	0.0019514884	-0.0005033173
0.0008379473	0.0027894357	0.0004824877
0.0048133128	0.0067570368	0.0027714922
-0.0048133128	0.0019437240	-0.0028911407
0.0048133128	0.0067570368	0.0027714922
0.0038539019	0.0057994998	0.0022190661
-0.0038539019	0.0019455978	-0.0023148657
0.0038539019	0.0057994998	0.0022190661
0.0034960773	0.0054423741	0.0020130317
-0.0034960773	0.0019462967	-0.0020999366
0.0034960773	0.0054423741	0.0020130317
0.0021576168	0.0041065277	0.0012423498
-0.0021576168	0.0019489109	-0.0012959835
0.0021576168	0.0041065277	0.0012423498
0.0055932181	0.0075354189	0.0032205596
-0.0055932181	0.0019422007	-0.0033595948
0.0055932181	0.0075354189	0.0032205596
0.0005255476	0.0024776461	0.0003026088
-0.0005255476	0.0019520985	-0.0003156728
0.0005255476	0.0024776461	0.0003026088
0.0024755071	0.0044237972	0.0014253902
-0.0024755071	0.0019482900	-0.0014869259
0.0024755071	0.0044237972	0.0014253902
0.0055271445	0.0074694743	0.0031825146
-0.0055271445	0.0019423298	-0.0033199073
0.0055271445	0.0074694743	0.0031825146
0.0035205709	0.0054668198	0.0020271350
-0.0035205709	0.0019462489	-0.0021146487
0.0035205709	0.0054668198	0.0020271350
0.0051427955	0.0070858760	0.0029612075
-0.0051427955	0.0019430805	-0.0030890461
0.0051427955	0.0070858760	0.0029612075
0.0054934884	0.0074358839	0.0031631355
-0.0054934884	0.0019423955	-0.0032996916
0.0054934884	0.0074358839	0.0031631355
0.0005016442	0.0024537894	0.0002888454
-0.0005016442	0.0019521452	-0.0003013151
0.0005016442	0.0024537894	0.0002888454
0.0023055446	0.0042541666	0.0013275262
-0.0023055446	0.0019486220	-0.0013848370
0.0023055446	0.0042541666	0.0013275262
0.0020490014	0.0039981245	0.0011798094
-0.0020490014	0.0019491230	-0.0012307431
0.0020490014	0.0039981245	0.0011798094
0.0013617893	0.0033122546	0.0007841145
-0.0013617893	0.0019504653	-0.0008179657
0.0013617893	0.0033122546	0.0007841145
0.0007634070	0.0027150410	0.0004395676
-0.0007634070	0.0019516340	-0.0004585443
0.0007634070	0.0027150410	0.0004395676
0.0021568487	0.0041057611	0.0012419076
-0.0021568487	0.0019489124	-0.0012955221
0.0021568487	0.0041057611	0.0012419076
0.0043576978	0.0063023117	0.0025091504
-0.0043576978	0.0019446139	-0.0026174733
0.0043576978	0.0063023117	0.0025091504
0.0047313267	0.0066752108	0.0027242849
-0.0047313267	0.0019438841	-0.0028418953
0.0047313267	0.0066752108	0.0027242849
0.0048123183	0.0067560442	0.0027709196
-0.0048123183	0.0019437259	-0.0028905433
0.0048123183	0.0067560442	0.0027709196
