0.0304687878	0.1516601893
0.0304687878	0.1211914015
0.1662654601	0.2704822776
0.1662654601	0.1042168175
0.1102362665	0.2214567332
0.1102362665	0.1112204667
0.0086636281	0.1325806746
0.0086636281	0.1239170465
0.0373249243	0.1576593088
0.0373249243	0.1203343845
0.1964060538	0.2968552970
0.1964060538	0.1004492433
0.0212772876	0.1436176267
0.0212772876	0.1223403390
0.0889814691	0.2028587855
0.0889814691	0.1138773164
0.0530545694	0.1714227482
0.0530545694	0.1183681788
0.1169614389	0.2273412590
0.1169614389	0.1103798201
0.0383356266	0.1585436733
0.0383356266	0.1202080467
0.0209047095	0.1432916208
0.0209047095	0.1223869113
0.1919459645	0.2929527190
0.1919459645	0.1010067544
0.0069087320	0.1310451405
0.0069087320	0.1241364085
0.0736342356	0.1894299561
0.0736342356	0.1157957206
