0.9765155881	0.9772494759
0.9765155881	0.0007338879
0.8554920935	0.8600079656
0.8554920935	0.0045158721
0.1213916866	0.1488481964
0.1213916866	0.0274565098
0.2609281074	0.2840241041
0.2609281074	0.0230959966
0.0445540884	0.0744117731
0.0445540884	0.0298576847
0.8890287432	0.8924965950
0.8890287432	0.0034678518
0.3655013888	0.3853294704
0.3655013888	0.0198280816
0.9257374110	0.9280581169
0.9257374110	0.0023207059
0.2733030079	0.2960122889
0.2733030079	0.0227092810
0.9447854604	0.9465109148
0.9447854604	0.0017254544
0.9088775123	0.9117250900
0.9088775123	0.0028475777
0.5577923981	0.5716113857
0.5577923981	0.0138189876
0.8951216275	0.8983990766
0.8951216275	0.0032774491
0.6602606833	0.6708775370
0.6602606833	0.0106168536
0.3895797345	0.4086553678
0.3895797345	0.0190756333
0.8629584055	0.8672409553
0.8629584055	0.0042825498
0.1578412244	0.1841586861
0.1578412244	0.0263174617
0.0015514701	0.0327529867
0.0015514701	0.0312015166
0.7559602649	0.7635865066
0.7559602649	0.0076262417
0.2843504918	0.3067145390
0.2843504918	0.0223640471
0.6323779489	0.6438661380
0.6323779489	0.0114881891
0.3764668891	0.3959522988
0.3764668891	0.0194854097
0.1556104793	0.1819976518
0.1556104793	0.0263871725
0.2668948042	0.2898043416
0.2668948042	0.0229095374
0.9310421463	0.9331970793
0.9310421463	0.0021549329
0.5106368880	0.5259294852
0.5106368880	0.0152925973
0.1766679847	0.2023971102
0.1766679847	0.0257291255
0.1008656817	0.1289636291
0.1008656817	0.0280979474
0.7524621933	0.7601977497
0.7524621933	0.0077355565
0.3058582695	0.3275501986
0.3058582695	0.0216919291
0.4546819829	0.4717231709
0.4546819829	0.0170411880
0.9666841784	0.9677252979
0.9666841784	0.0010411194
0.6556655962	0.6664260463
0.6556655962	0.0107604501
0.2427556828	0.2664195677
0.2427556828	0.0236638849
0.3761204174	0.3956166543
0.3761204174	0.0194962370
0.4484107654	0.4656479290
0.4484107654	0.0172371636
0.4280452192	0.4459188061
0.4280452192	0.0178735869
0.3624281276	0.3823522486
0.3624281276	0.0199241210
0.6287877459	0.6403881289
0.6287877459	0.0116003829
0.5503474615	0.5643991033
0.5503474615	0.0140516418
0.3597109601	0.3797199926
0.3597109601	0.0200090325
0.3942193018	0.4131499486
0.3942193018	0.0189306468
0.1252349957	0.1525714021
0.1252349957	0.0273364064
0.7183155183	0.7271181583
0.7183155183	0.0088026401
0.3719119736	0.3915397244
0.3719119736	0.0196277508
0.4879162244	0.5039188424
0.4879162244	0.0160026180
0.3065735937	0.3282431689
0.3065735937	0.0216695752
0.3103001776	0.3318532970
0.3103001776	0.0215531195
0.7988097361	0.8050969318
0.7988097361	0.0062871957
0.0423177001	0.0722452720
0.0423177001	0.0299275719
