0.1056353705	0.2174309492	0.0541229502	-0.0864114491
0.1056353705	0.1117955787	0.0618681374	0.1056353705
0.1843179755	0.2862782285	0.0944364805	-0.1507750981
0.1843179755	0.1019602531	0.1079506776	0.1843179755
0.0473727094	0.1664511207	0.0242717073	-0.0387516459
0.0473727094	0.1190784113	0.0277450752	0.0473727094
0.1025464216	0.2147281189	0.0525403077	-0.0838846387
0.1025464216	0.1121816973	0.0600590131	0.1025464216
0.0966577087	0.2095754951	0.0495231884	-0.0790675759
0.0966577087	0.1129177864	0.0566101333	0.0966577087
0.0134170585	0.1367399262	0.0068743148	-0.0109753718
0.0134170585	0.1233228677	0.0078580537	0.0134170585
0.0606714161	0.1780874891	0.0310853837	-0.0496302039
0.0606714161	0.1174160730	0.0355338130	0.0606714161
0.1575986081	0.2628987821	0.0807466436	-0.1289182216
0.1575986081	0.1053001740	0.0923017763	0.1575986081
0.0176065371	0.1404057200	0.0090208207	-0.0144024334
0.0176065371	0.1227991829	0.0103117323	0.0176065371
0.0927383174	0.2061460277	0.0475150635	-0.0758614501
0.0927383174	0.1134077103	0.0543146385	0.0927383174
0.0306072460	0.1517813402	0.0156818161	-0.0250372244
0.0306072460	0.1211740943	0.0179259399	0.0306072460
0.1877371540	0.2892700098	0.0961883182	-0.1535720417
0.1877371540	0.1015328557	0.1099532096	0.1877371540
0.0798434564	0.1948630244	0.0409082999	-0.0653132444
0.0798434564	0.1150195679	0.0467624235	0.0798434564
0.0378225948	0.1580947705	0.0193786457	-0.0309394970
0.0378225948	0.1202721756	0.0221517990	0.0378225948
0.0768308281	0.1922269745	0.0393647607	-0.0628488654
0.0768308281	0.1153961465	0.0449979983	0.0768308281
0.0015513456	0.1263574274	0.0007948417	-0.0012690259
0.0015513456	0.1248060818	0.0009085864	0.0015513456
0.0149605759	0.1380905039	0.0076651457	-0.0122379941
0.0149605759	0.1231299280	0.0087620554	0.0149605759
0.1799597524	0.2824647833	0.0922035173	-0.1472100008
0.1799597524	0.1025050310	0.1053981695	0.1799597524
0.0864613273	0.2006536614	0.0442990079	-0.0707267703
0.0864613273	0.1141923341	0.0506383539	0.0864613273
0.1949359980	0.2955689982	0.0998766915	-0.1594608130
0.1949359980	0.1006330003	0.1141694022	0.1949359980
0.0083022878	0.1322645018	0.0042537297	-0.0067914063
0.0083022878	0.1239622140	0.0048624536	0.0083022878
0.0218719894	0.1441379908	0.0112062521	-0.0178916427
0.0218719894	0.1222660013	0.0128099068	0.0218719894
0.0706981063	0.1868608430	0.0362226219	-0.0578321994
0.0706981063	0.1161627367	0.0414062083	0.0706981063
0.1738138870	0.2770871511	0.0890546443	-0.1421825831
0.1738138870	0.1032732641	0.1017986815	0.1738138870
0.1863187503	0.2880289065	0.0954615901	-0.1524117644
0.1863187503	0.1017101562	0.1091224841	0.1863187503
0.0904490124	0.2041428858	0.0463421236	-0.0739887615
0.0904490124	0.1136938735	0.0529738467	0.0904490124
0.1630632315	0.2676803275	0.0835464780	-0.1333883722
0.1630632315	0.1046170961	0.0955022769	0.1630632315
0.1785199941	0.2812049948	0.0914658481	-0.1460322552
0.1785199941	0.1026850007	0.1045549371	0.1785199941
0.0450020483	0.1643767922	0.0230570841	-0.0368124065
0.0450020483	0.1193747440	0.0263566350	0.0450020483
0.0198425719	0.1423622504	0.0101664672	-0.0162315461
0.0198425719	0.1225196785	0.0116213249	0.0198425719
0.1210647728	0.2309316762	0.0620283021	-0.0990329508
0.1210647728	0.1098669034	0.0709047733	0.1210647728
0.1243347806	0.2337929330	0.0637037112	-0.1017078703
0.1243347806	0.1094581524	0.0728199395	0.1243347806
0.1007865491	0.2131882305	0.0516386259	-0.0824450344
0.1007865491	0.1124016814	0.0590282974	0.1007865491
0.0492333728	0.1680792012	0.0252250299	-0.0402736987
0.0492333728	0.1188458284	0.0288348217	0.0492333728
0.0864896083	0.2006784073	0.0443134979	-0.0707499046
0.0864896083	0.1141887990	0.0506549174	0.0864896083
0.1385775195	0.2462553296	0.0710010686	-0.1133586621
0.1385775195	0.1076778101	0.0811615747	0.1385775195
0.1274408930	0.2365107814	0.0652951476	-0.1042487207
0.1274408930	0.1090698884	0.0746391160	0.1274408930
0.0207854590	0.1431872766	0.0106495614	-0.0170028431
