0.0326258961	0.0628563369	0.0195459412
-0.0326258961	0.0302304407	-0.0210301873
0.0326258961	0.0628563369	0.0195459412
0.0571136320	0.0865788310	0.0342163689
-0.0571136320	0.0294651990	-0.0368146326
0.0571136320	0.0865788310	0.0342163689
0.0405542770	0.0705369558	0.0242957776
-0.0405542770	0.0299826788	-0.0261407085
0.0405542770	0.0705369558	0.0242957776
0.0364945671	0.0666041119	0.0218636344
-0.0364945671	0.0301095448	-0.0235238774
0.0364945671	0.0666041119	0.0218636344
0.0328155985	0.0630401110	0.0196595906
-0.0328155985	0.0302245125	-0.0211524667
0.0328155985	0.0630401110	0.0196595906
0.0444865978	0.0743463916	0.0266516029
-0.0444865978	0.0298597938	-0.0286754264
0.0444865978	0.0743463916	0.0266516029
0.0510827804	0.0807364435	0.0306033288
-0.0510827804	0.0296536631	-0.0329272317
0.0510827804	0.0807364435	0.0306033288
0.0478610601	0.0776154020	0.0286732191
-0.0478610601	0.0297543419	-0.0308505567
0.0478610601	0.0776154020	0.0286732191
0.0410479480	0.0710151997	0.0245915324
-0.0410479480	0.0299672516	-0.0264589218
0.0410479480	0.0710151997	0.0245915324
0.0424773857	0.0723999674	0.0254478983
-0.0424773857	0.0299225817	-0.0273803170
0.0424773857	0.0723999674	0.0254478983
0.0600152935	0.0893898156	0.0359547335
-0.0600152935	0.0293745221	-0.0386850022
0.0600152935	0.0893898156	0.0359547335
0.0391502934	0.0691768467	0.0234546611
-0.0391502934	0.0300265533	-0.0252357207
0.0391502934	0.0691768467	0.0234546611
0.0482214685	0.0779645476	0.0288891372
-0.0482214685	0.0297430791	-0.0310828708
0.0482214685	0.0779645476	0.0288891372
0.0381420416	0.0682001028	0.0228506246
-0.0381420416	0.0300580612	-0.0245858160
0.0381420416	0.0682001028	0.0228506246
0.0571144847	0.0865796570	0.0342168797
-0.0571144847	0.0294651724	-0.0368151822
0.0571144847	0.0865796570	0.0342168797
