0.0254465089	0.0406739072	0.0160741112
0.0254465089	0.0152273983	0.0170045509
-0.0254465089	0.0406739072	-0.0160741112
0.0211895757	0.0364834886	0.0133850815
0.0211895757	0.0152939129	0.0141598685
-0.0211895757	0.0364834886	-0.0133850815
0.0216961293	0.0369821273	0.0137050625
0.0216961293	0.0152859980	0.0144983713
-0.0216961293	0.0369821273	-0.0137050625
0.0146281227	0.0300245583	0.0092403273
0.0146281227	0.0153964356	0.0097751978
-0.0146281227	0.0300245583	-0.0092403273
0.0190418064	0.0343692782	0.0120283735
0.0190418064	0.0153274718	0.0127246283
-0.0190418064	0.0343692782	-0.0120283735
0.0307522014	0.0458966983	0.0194256236
0.0307522014	0.0151444969	0.0205500635
-0.0307522014	0.0458966983	-0.0194256236
0.0446093295	0.0595373087	0.0281789272
0.0446093295	0.0149279792	0.0298100465
-0.0446093295	0.0595373087	-0.0281789272
0.0194021097	0.0347239518	0.0122559707
0.0194021097	0.0153218420	0.0129653998
-0.0194021097	0.0347239518	-0.0122559707
0.0028116003	0.0183926691	0.0017760384
0.0028116003	0.0155810687	0.0018788432
-0.0028116003	0.0183926691	-0.0017760384
0.0274938635	0.0426892718	0.0173673890
0.0274938635	0.0151954084	0.0183726892
-0.0274938635	0.0426892718	-0.0173673890
0.0448857278	0.0598093883	0.0283535231
0.0448857278	0.0149236605	0.0299947488
-0.0448857278	0.0598093883	-0.0283535231
0.0207674116	0.0360679208	0.0131184079
0.0207674116	0.0153005092	0.0138777586
-0.0207674116	0.0360679208	-0.0131184079
0.0458746789	0.0607828870	0.0289782261
0.0458746789	0.0149082081	0.0306556123
-0.0458746789	0.0607828870	-0.0289782261
0.0377349092	0.0527703012	0.0238364770
0.0377349092	0.0150353920	0.0252162363
-0.0377349092	0.0527703012	-0.0238364770
0.0450501655	0.0599712567	0.0284573955
0.0450501655	0.0149210912	0.0301046338
-0.0450501655	0.0599712567	-0.0284573955
0.0163281505	0.0316980231	0.0103142049
0.0163281505	0.0153698726	0.0109112361
-0.0163281505	0.0316980231	-0.0103142049
