0.0932895482	0.1216242498
0.0932895482	0.0283347016
0.1170479091	0.1446401619
0.1170479091	0.0275922528
0.2154176215	0.2399358208
0.2154176215	0.0245181993
0.0353967793	0.0655406299
0.0353967793	0.0301438506
0.3078809374	0.3295096581
0.3078809374	0.0216287207
0.2115867913	0.2362247040
0.2115867913	0.0246379128
0.2945439713	0.3165894722
0.2945439713	0.0220455009
0.0219217915	0.0524867355
0.0219217915	0.0305649440
0.0280647141	0.0584376918
0.0280647141	0.0303729777
0.3664673525	0.3862652477
0.3664673525	0.0197978952
0.2072814570	0.2320539115
0.2072814570	0.0247724545
0.3887312137	0.4078333633
0.3887312137	0.0191021496
0.0077639024	0.0387712804
0.0077639024	0.0310073781
0.3225218209	0.3436930140
0.3225218209	0.0211711931
0.1853524233	0.2108101601
0.1853524233	0.0254577368
0.0025724355	0.0337420469
0.0025724355	0.0311696114
0.2220970265	0.2464064944
0.2220970265	0.0243094679
0.1687114140	0.1946891823
0.1687114140	0.0259777683
0.3216832869	0.3428806842
0.3216832869	0.0211973973
0.2983720690	0.3202979419
0.2983720690	0.0219258728
0.2276227672	0.2517595558
0.2276227672	0.0241367885
0.3001360896	0.3220068368
0.3001360896	0.0218707472
0.3584212313	0.3784705678
0.3584212313	0.0200493365
0.3909636239	0.4099960106
0.3909636239	0.0190323868
0.3266566935	0.3476986719
0.3266566935	0.0210419783
0.0596779699	0.0890630333
0.0596779699	0.0293850634
0.2755018287	0.2981423966
0.2755018287	0.0226405679
0.4258041298	0.4437477508
0.4258041298	0.0179436209
0.3987254574	0.4175152869
0.3987254574	0.0187898295
0.3186176839	0.3399108813
0.3186176839	0.0212931974
0.3507181280	0.3710081865
0.3507181280	0.0202900585
0.0300408251	0.0603520494
0.0300408251	0.0303112242
0.3684878411	0.3882225961
0.3684878411	0.0197347550
0.1304333226	0.1576072813
0.1304333226	0.0271739587
0.2769672563	0.2995620296
0.2769672563	0.0225947732
0.0117536714	0.0426363691
0.0117536714	0.0308826978
0.2955135213	0.3175287237
0.2955135213	0.0220152025
0.0913476816	0.1197430665
0.0913476816	0.0283953850
0.4351000374	0.4527531612
0.4351000374	0.0176531238
0.3975181836	0.4163457404
0.3975181836	0.0188275568
0.3818049024	0.4011234992
0.3818049024	0.0193185968
0.2663721933	0.2892980623
0.2663721933	0.0229258690
0.3037982212	0.3255545268
0.3037982212	0.0217563056
0.1106685183	0.1384601271
0.1106685183	0.0277916088
0.1598263778	0.1860818035
0.1598263778	0.0262554257
0.3425075970	0.3630542346
0.3425075970	0.0205466376
0.1935430679	0.2187448471
0.1935430679	0.0252017791
0.3669462668	0.3867291960
0.3669462668	0.0197829292
0.0634731907	0.0927396535
0.0634731907	0.0292664628
0.1497376845	0.1763083819
0.1497376845	0.0265706974
0.3945396380	0.4134602743
0.3945396380	0.0189206363
0.2489884548	0.2724575656
0.2489884548	0.0234691108
0.0541304236	0.0836888478
0.0541304236	0.0295584243
0.3314413627	0.3523338202
0.3314413627	0.0208924574
0.3732721493	0.3928573947
0.3732721493	0.0195852453
0.1421802572	0.1689871242
0.1421802572	0.0268068670
0.2469305944	0.2704640134
0.2469305944	0.0235334189
0.2480251443	0.2715243586
0.2480251443	0.0234992142
0.3524954198	0.3727299380
0.3524954198	0.0202345181
0.3534900688	0.3736935041
0.3534900688	0.0202034354
0.3230870016	0.3442405328
0.3230870016	0.0211535312
0.2760312861	0.2986553084
0.2760312861	0.0226240223
0.2653806614	0.2883375158
0.2653806614	0.0229568543
0.3832565453	0.4025297782
0.3832565453	0.0192732330
0.2819434946	0.3043827604
0.2819434946	0.0224392658
0.0193243387	0.0499704531
0.0193243387	0.0306461144
0.2346306115	0.2585484049
0.2346306115	0.0239177934
0.2380359615	0.2618473377
0.2380359615	0.0238113762
0.2630489209	0.2860786421
0.2630489209	0.0230297212
0.0729952223	0.1019641216
0.0729952223	0.0289688993
0.2965727934	0.3185548936
0.2965727934	0.0219821002
0.1955032397	0.2206437635
0.1955032397	0.0251405238
0.3242011165	0.3453198316
0.3242011165	0.0211187151
0.4372043640	0.4547917276
0.4372043640	0.0175873636
0.2202430643	0.2446104685
0.2202430643	0.0243674042
0.1261160281	0.1534249022
0.1261160281	0.0273088741
0.4275046714	0.4453951504
0.4275046714	0.0178904790
0.2592502993	0.2823987274
0.2592502993	0.0231484281
0.2548622593	0.2781478137
0.2548622593	0.0232855544
0.1594293311	0.1856971645
0.1594293311	0.0262678334
0.1528895352	0.1793617372
0.1528895352	0.0264722020
0.3471865518	0.3675869721
0.3471865518	0.0204004203
0.4124928942	0.4308524913
0.4124928942	0.0183595971
0.0182010143	0.0488822326
0.0182010143	0.0306812183
0.3289812356	0.3499505720
0.3289812356	0.0209693364
0.4023767508	0.4210524774
0.4023767508	0.0186757265
0.2226225396	0.2469155853
0.2226225396	0.0242930456
0.3795926259	0.3989803563
0.3795926259	0.0193877304
0.2220020124	0.2463144496
0.2220020124	0.0243124371
0.3175338315	0.3388608993
0.3175338315	0.0213270678
0.0963909902	0.1246287717
0.0963909902	0.0282377816
0.1269964710	0.1542778313
0.1269964710	0.0272813603
0.4154837337	0.4337498671
0.4154837337	0.0182661333
0.2384782964	0.2622758496
0.2384782964	0.0237975532
0.3786411294	0.3980585941
0.3786411294	0.0194174647
0.1856200523	0.2110694256
0.1856200523	0.0254493734
0.4105158669	0.4289372460
0.4105158669	0.0184213792
0.2641040553	0.2871008036
0.2641040553	0.0229967483
0.3714169479	0.3910601683
0.3714169479	0.0196432204
0.2205633756	0.2449207702
0.2205633756	0.0243573945
0.3356969445	0.3564564149
0.3356969445	0.0207594705
0.3241006624	0.3452225167
0.3241006624	0.0211218543
0.4145721421	0.4328667626
0.4145721421	0.0182946206
0.3417480101	0.3623183848
0.3417480101	0.0205703747
0.3561112875	0.3762328097
0.3561112875	0.0201215223
0.3045252128	0.3262587999
0.3045252128	0.0217335871
0.0123300762	0.0431947614
0.0123300762	0.0308646851
0.0338571701	0.0640491336
0.0338571701	0.0301919634
0.1787430756	0.2044073545
0.1787430756	0.0256642789
0.4242410249	0.4422334929
0.4242410249	0.0179924680
0.3894092212	0.4084901830
0.3894092212	0.0190809618
0.3420381289	0.3625994373
0.3420381289	0.0205613085
